image,individual_id,species,conf
0254955903ecc7.jpg,32d3b30b473f,fin_whale,0.7673751711845398
025907803a7c4e.jpg,59abcc1b41ec,beluga,0.6301993727684021
025ca39d15cff9.jpg,59de57a09e42,bottlenose_dolphin,0.6409818530082703
025ea8df8da8fa.jpg,249d86f1adc3,beluga,0.6146996021270752
02668ee0c86264.jpg,9c23368746f2,melon_headed_whale,0.6621492505073547
0268ce3055c7ce.jpg,a6074e47a3d0,killer_whale,0.8692536354064941
026d397d8363dd.jpg,5d3eafd0fa2e,cuviers_beaked_whale,0.6833932399749756
026e8e41f977d3.jpg,124534ac8131,beluga,0.6401972770690918
0271e662e895a6.jpg,d3991a4bfb45,melon_headed_whale,0.7820005416870117
02729471506942.jpg,e8c92c716e9b,blue_whale,0.6552984714508057
0273149003ee83.jpg,40fe65946167,fin_whale,0.6078550219535828
027829bc44367b.jpg,dcb4bb218d23,spinner_dolphin,0.7193709015846252
0278eeba6c01d5.jpg,d5edc44697ea,bottlenose_dolphin,0.6063600778579712
0280f5bc037658.jpg,38e78862a8b0,bottlenose_dolphin,0.7426949143409729
02870cba7a62e6.jpg,2212f50a3483,spinner_dolphin,0.7650815844535828
0287cabcd7df08.jpg,783f357cf2f9,false_killer_whale,0.6999268531799316
028ac6e189de6d.jpg,23fa4bc0b7ac,beluga,0.7657014727592468
028ae88bec32d6.jpg,21bae971ddda,killer_whale,0.9000619053840637
028b266cf3a6df.jpg,ce6e37904aa4,minke_whale,0.7794533371925354
028caa445ecbf9.jpg,d286797cc129,spinner_dolphin,0.6653141379356384
028e848b23c421.jpg,03d3a1f992a8,dusky_dolphin,0.6639474630355835
02946a8668539a.jpg,1ce3ba6a3c29,beluga,0.6772893071174622
029ead6c838a88.jpg,ace6505bfbb4,bottlenose_dolphin,0.637237548828125
029eef21f79e91.jpg,f87ffb99d3d7,short_finned_pilot_whale,0.6614284515380859
02a55285f93117.jpg,7aa5641e5acc,humpback_whale,0.8029862642288208
02a9b3709a1d37.jpg,b27427783aaa,humpback_whale,0.6913080811500549
02ab39704b0ed8.jpg,027ac44f5b33,humpback_whale,0.8770878911018372
02b38f9c980ff0.jpg,871a29285387,gray_whale,0.7179544568061829
02b7bdc41aaaae.jpg,355f10d83e25,dusky_dolphin,0.6262402534484863
02b84a6a8d1c74.jpg,2348e2409995,long_finned_pilot_whale,0.6324401497840881
02c0c927517d3c.jpg,bbeac4b2964e,humpback_whale,0.6997097134590149
02c4a134bd5630.jpg,695bb814ce56,bottlenose_dolphin,0.7991945147514343
02c5b1af57c32e.jpg,ce873781a2c4,false_killer_whale,0.9077675342559814
02c9c88c37121c.jpg,09eb25b3a2d3,spinner_dolphin,0.6422688961029053
02e9f1ccadfa59.jpg,df775213d791,cuviers_beaked_whale,0.6200283765792847
02f874ba7e0753.jpg,afb9b3978217,beluga,0.8042667508125305
02fc62d48f979c.jpg,a614fcce14b3,humpback_whale,0.7920772433280945
02fc6bdfa25d0b.jpg,ce873781a2c4,false_killer_whale,0.8276414275169373
02fcb289d10ed5.jpg,ff806d681e87,spinner_dolphin,0.6489467024803162
030624ff061300.jpg,03bb69128cd6,sei_whale,0.7171425223350525
0309f8b1908145.jpg,ac48977c0215,gray_whale,0.6843509674072266
030acd6311f20a.jpg,0c921d8904d4,short_finned_pilot_whale,0.7211677432060242
0314f486b23369.jpg,bb4b4bee6d4c,sei_whale,0.7478153705596924
0315fc0a99c55d.jpg,4659b1aa88bd,melon_headed_whale,0.8745123147964478
0318786bf44715.jpg,d8903b976ed0,common_dolphin,0.8387150764465332
031c1633abf9db.jpg,7fb108783852,humpback_whale,0.8596929311752319
0326eb000ba0f5.jpg,3d8ecd348a71,dusky_dolphin,0.8191666007041931
032e9b28df927c.jpg,d939e819e989,bottlenose_dolphin,0.7217469215393066
032f9a4d5fc952.jpg,225e188a6a22,killer_whale,0.7019057273864746
0333849ea88342.jpg,951dfcc13838,bottlenose_dolphin,0.6938885450363159
0339515475c95f.jpg,6c0195390308,bottlenose_dolphin,0.8171365261077881
033aea3824186c.jpg,366200ff5b49,false_killer_whale,0.8680546879768372
033c4a37a7f38b.jpg,71263f9020a6,killer_whale,0.7445460557937622
03487355754e52.jpg,345218493744,false_killer_whale,0.8152983784675598
0348e6104a7cf7.jpg,27f53391fdcc,killer_whale,0.7664768099784851
034af54eea7aea.jpg,281504409737,bottlenose_dolphin,0.733209490776062
034fad630cc66a.jpg,b4d2bb5b6bb9,bottlenose_dolphin,0.727811872959137
0352717c6b1f7b.jpg,4ddb2eeb5efb,bottlenose_dolphin,0.7134271264076233
0355ccaa905f6f.jpg,163e27692cc9,melon_headed_whale,0.7441494464874268
0357277905c406.jpg,6da7ae3c5d54,beluga,0.7528733015060425
03577f291fc4af.jpg,6ec0697b3511,killer_whale,0.6633484363555908
035a93b1770a6b.jpg,98995caaa0d3,humpback_whale,0.8775777816772461
035b8f482383ab.jpg,e943980b7a98,common_dolphin,0.6734556555747986
03621d21f9cb1f.jpg,7a7596c77a8f,killer_whale,0.6852378845214844
0364cd2e667c10.jpg,faf3cfd54449,white_sided_dolphin,0.8384548425674438
036d0a82bce78e.jpg,650099d67feb,bottlenose_dolphin,0.7266107797622681
036dc852e2ec94.jpg,5137800a3ef7,killer_whale,0.7458470463752747
036e7a572f1863.jpg,1ee6685596a6,melon_headed_whale,0.8846721649169922
036f7430d429dd.jpg,318e0e4a4953,melon_headed_whale,0.636616587638855
03763281905aba.jpg,20916df9f20d,false_killer_whale,0.8363040685653687
03777b1d5cad84.jpg,3721912d310c,killer_whale,0.7289682030677795
037a1289bc36e2.jpg,985e7d6a8052,beluga,0.6250435709953308
037a32f079539f.jpg,b2440cf916cd,beluga,0.628745973110199
037b2337f3f985.jpg,36fdfe6f1d22,cuviers_beaked_whale,0.6448303461074829
037e1709f5e246.jpg,6010b0e8ec86,beluga,0.7813378572463989
037f422c682b09.jpg,0611c23e6914,bottlenose_dolphin,0.6894677877426147
038038cbb358fd.jpg,600ab1de92d9,bottlenose_dolphin,0.8447630405426025
0382251f3d1004.jpg,ef0ddd083fbe,killer_whale,0.8043444752693176
0386a93b4bacd1.jpg,28999d443864,melon_headed_whale,0.6635223627090454
038df4289a6783.jpg,a1f09c08f6a8,humpback_whale,0.7491441369056702
0395562b9d450b.jpg,a5162e00f168,bottlenose_dolphin,0.7807286977767944
039e8b86406e72.jpg,b50e0ce9f7e3,cuviers_beaked_whale,0.6681072115898132
03a48173f6f079.jpg,4ca56078da8c,long_finned_pilot_whale,0.7406612634658813
03a6f0e677d094.jpg,75d677cef7a7,fin_whale,0.6904174089431763
03a77bf6e13300.jpg,32a8f92d7809,short_finned_pilot_whale,0.6713744401931763
03a7b2608a6c98.jpg,0999de604072,beluga,0.6585486531257629
03aa509907c2e5.jpg,ca88903ae96e,minke_whale,0.8879435062408447
03ac56c7cccfc8.jpg,a2e4dcc14c5e,gray_whale,0.6810789704322815
03aeab6050ce9c.jpg,a35b3d28a743,cuviers_beaked_whale,0.6125469207763672
03b256df8f756e.jpg,bbeac4b2964e,humpback_whale,0.868327260017395
03b2faea000928.jpg,19fbb960f07d,minke_whale,0.836731493473053
03bdde3bb1bd32.jpg,6b16eb426875,humpback_whale,0.6484029293060303
03bf3a4f226d29.jpg,c2678b85e99b,dusky_dolphin,0.6331139206886292
03c4916fba714a.jpg,a0d9288faf36,beluga,0.7296491861343384
03c53eaab9cd87.jpg,e72a5024c4ad,spinner_dolphin,0.7125383019447327
03cd87b0fffa94.jpg,acc4511b9cb1,fin_whale,0.7189086079597473
03cf7bd5aa80a5.jpg,7e5ae959f2d5,bottlenose_dolphin,0.805645763874054
03d21c1594cb5b.jpg,a0426f94bee5,beluga,0.710928201675415
03d5d51ee043a9.jpg,8f76b84bec12,minke_whale,0.7553391456604004
03daea062b5e27.jpg,6113fe27d33a,melon_headed_whale,0.6889944672584534
03e2457d8c82bb.jpg,78b41785e51f,bottlenose_dolphin,0.8491517305374146
03e772763e7cda.jpg,236ca5267163,dusky_dolphin,0.7001401782035828
03e7cf5233a847.jpg,8648b2920ff4,killer_whale,0.8093687295913696
03e8bd16a0e025.jpg,180c0ab04dcd,fin_whale,0.6510037779808044
03ea3c2d40ac92.jpg,0394f802c122,bottlenose_dolphin,0.8428710699081421
03ea76f472fdf7.jpg,afb9b3978217,beluga,0.7437190413475037
03eaf9723c9146.jpg,def40c7a5454,killer_whale,0.8000845909118652
03ebfaf320f322.jpg,78d09586557a,dusky_dolphin,0.6181409358978271
03f0dc25a88d56.jpg,3a055fad1478,beluga,0.7441185712814331
03f20e95bdc0c5.jpg,74ac02a96388,melon_headed_whale,0.791470468044281
03f41734cf190c.jpg,bc48b7c97463,false_killer_whale,0.8041835427284241
03f434b91699c0.jpg,880db02833cf,killer_whale,0.6571652889251709
03f581f92453a4.jpg,8f332df12364,humpback_whale,0.7439399361610413
03f849a2aa91b4.jpg,cd7e6b3f90c6,dusky_dolphin,0.6255251169204712
03f8c3500750d0.jpg,8dbcd2aa06d7,blue_whale,0.6324390769004822
0408bb649ed7ba.jpg,dd8c756c9cb7,minke_whale,0.6637797951698303
040e7a7e77e9cf.jpg,d277396a6ee3,spinner_dolphin,0.7285000085830688
040fc2872a7d94.jpg,53cb7cc3b0af,cuviers_beaked_whale,0.7250757217407227
0413b6b0182a1b.jpg,5094562d2351,beluga,0.6460288166999817
04168d85f355a9.jpg,f8d95c7b3fa6,beluga,0.6470407247543335
041dff0edf8180.jpg,7a890f4d5842,false_killer_whale,0.7189537286758423
04228adacff7a3.jpg,124534ac8131,beluga,0.7006633281707764
0429a91f4d4626.jpg,7362d7a01d00,humpback_whale,0.791731595993042
042c4074bbb881.jpg,1afc82b009ea,bottlenose_dolphin,0.8739776611328125
043c2d73a0ea7b.jpg,7ca409a5c15b,false_killer_whale,0.6106784343719482
04418f8ee16867.jpg,fd81bd9506a0,bottlenose_dolphin,0.8514454960823059
04463a8ba87a4e.jpg,970ea182db3b,dusky_dolphin,0.6930561065673828
04471239f51f9c.jpg,5cdd8c0d46d9,beluga,0.6015499830245972
0449a55f712809.jpg,9582cc692d85,beluga,0.7812243700027466
045223f59896e7.jpg,e1e7e85bbcb9,spinner_dolphin,0.616286039352417
0453ad477acaec.jpg,8ceb9d3b3d05,false_killer_whale,0.7720462679862976
0454ac14150afc.jpg,6a3af6e0c55c,humpback_whale,0.890132486820221
0454dbdf975d9a.jpg,be208651e012,fin_whale,0.6086657643318176
0455f5a2212754.jpg,7bdf83ff6076,beluga,0.7664808034896851
045791a0b598f4.jpg,bb5cd65db742,fin_whale,0.8332913517951965
045b4d72107536.jpg,956a82268bd9,killer_whale,0.7601180672645569
045bbbfd861696.jpg,031816fd9d9d,humpback_whale,0.763890266418457
04630cf3ea0031.jpg,f98fd43e85f0,humpback_whale,0.6053929924964905
04665c09fc136f.jpg,268669da8a6a,white_sided_dolphin,0.727875828742981
04669e1c2d493c.jpg,b11b2404c7e3,bottlenose_dolphin,0.7162778973579407
0466dc91773d57.jpg,53c39d783f11,blue_whale,0.7016334533691406
046d75906d10ec.jpg,81ef5b5a259b,humpback_whale,0.8558351993560791
0470aa81aef227.jpg,b3dac2fbb853,dusky_dolphin,0.6086262464523315
0474c27c630d10.jpg,39adfe5b51ac,humpback_whale,0.8808320760726929
04753ab2dd44bb.jpg,daa006a682c7,bottlenose_dolphin,0.7619361281394958
0475e8e402123e.jpg,171aa23102f3,brydes_whale,0.654920220375061
04764249d46165.jpg,948c65a7a812,melon_headed_whale,0.8141007423400879
04783d45307729.jpg,a6e325d8e924,bottlenose_dolphin,0.7154185771942139
0478c6ec3cdb27.jpg,7aa5641e5acc,humpback_whale,0.8954322338104248
047aa99f1cd831.jpg,203b57e78ee4,killer_whale,0.8720117211341858
0482935f647582.jpg,1a71fbb72250,humpback_whale,0.629014253616333
0485e977ceedaf.jpg,c971fb024e55,cuviers_beaked_whale,0.7854721546173096
0488a281323708.jpg,32d3b30b473f,fin_whale,0.8240222334861755
048914b18ccd40.jpg,8bc942512479,bottlenose_dolphin,0.8035864233970642
048beee0cd75a2.jpg,f0aa1422b26f,false_killer_whale,0.845547616481781
048e9a5f80fe26.jpg,64c22423ddc8,bottlenose_dolphin,0.7693326473236084
0491f864fc6d4d.jpg,5fb3342eae0b,blue_whale,0.7301070094108582
04960edbdac8fd.jpg,3232d1748ed3,fin_whale,0.6344740390777588
0497a0369a4e39.jpg,549658000b20,beluga,0.6468353271484375
04982d58ee7d3a.jpg,6a6fa3ec3810,humpback_whale,0.7042736411094666
049f28b1e57e9a.jpg,ff26e042cd52,beluga,0.6807712912559509
04a3a84a6714ad.jpg,097971d8faf5,beluga,0.6064599752426147
04a4e0b2e49940.jpg,fc705ad67b93,short_finned_pilot_whale,0.7410778999328613
04a6a4bee9adfa.jpg,8beb43dfa67e,humpback_whale,0.6941474676132202
04a70e6f82b3a0.jpg,7bdf83ff6076,beluga,0.7486796975135803
04a8c898f658d8.jpg,ea4654f26357,melon_headed_whale,0.722156286239624
04ab438b343b5a.jpg,7a75aeba2307,beluga,0.7108981013298035
04adb0d6813dae.jpg,47a2f9918aa2,commersons_dolphin,0.6014987826347351
04af31adea4bd9.jpg,de17c5fd4e06,melon_headed_whale,0.8549329042434692
04b31eb6c27432.jpg,21ced99780d0,bottlenose_dolphin,0.7121489644050598
04bc735a0f416e.jpg,840fd4208c1c,bottlenose_dolphin,0.8290286064147949
04bfe1934e243a.jpg,4a67e64bd3b7,minke_whale,0.6587579846382141
04c06e5c2518d5.jpg,098ba04354fb,pantropic_spotted_dolphin,0.7097493410110474
04c2a6e76f8d43.jpg,b274410ea515,white_sided_dolphin,0.8512025475502014
04c34596b9762f.jpg,5e9c4378512e,dusky_dolphin,0.61593097448349
04c406c9b5428e.jpg,75e91d83d5a8,bottlenose_dolphin,0.8011953830718994
04c40ada457629.jpg,66423582531a,beluga,0.6367781162261963
04c59c1e89bce6.jpg,7c8a4be9a075,humpback_whale,0.7907494902610779
04c8ae8047361a.jpg,33a399d576d3,beluga,0.6311840415000916
04cac2c945c4e5.jpg,a48bdc9f7fd9,bottlenose_dolphin,0.8099974989891052
04cbd063c6acee.jpg,02ac4e3ca497,false_killer_whale,0.6698556542396545
04cef5270c916e.jpg,a80217fe8cc9,blue_whale,0.7453335523605347
04d0950d6a814a.jpg,cd52cc0477be,humpback_whale,0.6401858329772949
04d66029db39c8.jpg,cf0e710b0636,bottlenose_dolphin,0.8592720031738281
04d83767397e37.jpg,250c3fdb9da6,false_killer_whale,0.7144553065299988
04e31e22e0142d.jpg,695bb814ce56,bottlenose_dolphin,0.6991536617279053
04e738571c7f23.jpg,8f360c38fc94,blue_whale,0.6120128035545349
04eb88305985ad.jpg,4b8534134eb8,bottlenose_dolphin,0.8323625922203064
04f28e1949b1ff.jpg,b2a4a87ffb86,humpback_whale,0.9117560386657715
04f2b3f3907fa0.jpg,ef2538550878,humpback_whale,0.7004241943359375
